a,replicate,gen,overall_d_count, overall_d_rate, windowed_d_count, windowed_dd_count, windowed_dwt_count
0.0654,18,39,4821,0.0966752,96,39,18
0.0654,18,40,4804,0.0963536,81,36,9
0.0654,18,41,4850,0.096433,124,55,14
0.0654,18,42,5055,0.0999644,72,30,12
0.0654,18,43,5108,0.0996255,30,9,12
0.0654,18,44,5042,0.100211,86,36,14
0.0654,18,45,5369,0.105864,110,49,12
0.0654,18,46,5682,0.112475,140,62,16
0.0654,18,47,5786,0.113504,136,64,8
0.0654,18,48,5893,0.114521,79,31,17
0.0654,18,49,5887,0.113068,84,36,12
0.0654,18,50,6024,0.118141,97,42,13
0.0654,18,51,6455,0.126267,84,38,8
0.0654,18,52,6360,0.124926,81,34,13
0.0654,18,53,6553,0.128264,79,37,5
0.0654,18,54,6652,0.130508,55,25,5
0.0654,18,55,6563,0.129586,95,41,13
0.0654,18,56,6759,0.132488,97,46,5
0.0654,18,57,6674,0.130219,74,36,2
0.0654,18,58,6737,0.132529,61,28,5
0.0654,18,59,6957,0.136605,68,31,6
0.0654,18,60,6982,0.138763,68,30,8
0.0654,18,61,7277,0.143962,72,34,4
0.0654,18,62,7354,0.144417,74,34,6
0.0654,18,63,7806,0.154678,83,39,5
0.0654,18,64,8165,0.158458,126,62,2
0.0654,18,65,7969,0.156267,152,72,8
0.0654,18,66,8022,0.15564,105,51,3
0.0654,18,67,8216,0.158586,86,41,4
0.0654,18,68,8073,0.156472,153,73,7
0.0654,18,69,8182,0.160551,101,49,3
0.0654,18,70,8418,0.163133,98,49,0
0.0654,18,71,8617,0.165565,122,56,10
0.0654,18,72,8469,0.165501,106,52,2
0.0654,18,73,8926,0.174363,112,55,2
0.0654,18,74,9295,0.178503,115,55,5
0.0654,18,75,9212,0.182387,121,60,1
0.0654,18,76,9242,0.181152,133,65,3
0.0654,18,77,9205,0.179246,142,70,2
0.0654,18,78,9428,0.181994,100,49,2
0.0654,18,79,9616,0.187344,88,42,4
0.0654,18,80,9700,0.187505,97,47,3
0.0654,18,81,9890,0.192675,96,46,4
0.0654,18,82,9851,0.191758,82,40,2
0.0654,18,83,10241,0.198515,88,41,6
0.0654,18,84,10044,0.198075,111,53,5
0.0654,18,85,10439,0.201798,128,60,8
0.0654,18,86,10365,0.201005,121,59,3
0.0654,18,87,10702,0.207548,181,90,1
0.0654,18,88,10869,0.20865,72,36,0
0.0654,18,89,10893,0.209981,117,58,1
0.0654,18,90,11172,0.213769,142,70,2
0.0654,18,91,11249,0.21707,136,68,0
0.0654,18,92,11668,0.21967,159,79,1
0.0654,18,93,11553,0.220755,123,61,1
0.0654,18,94,11706,0.223286,100,49,2
0.0654,18,95,11332,0.22125,145,72,1
0.0654,18,96,11426,0.222313,119,59,1
0.0654,18,97,11612,0.226699,150,74,2
0.0654,18,98,11832,0.229899,145,72,1
0.0654,18,99,11965,0.232339,89,44,1
0.0654,18,100,12007,0.231331,104,52,0
0.0654,19,0,3278,0.0633552,100,50,0
0.0654,19,1,3251,0.0627921,107,53,1
0.0654,19,2,3250,0.0627631,103,50,3
0.0654,19,3,3392,0.0660256,128,57,14
0.0654,19,4,3498,0.0684728,116,53,10
0.0654,19,5,3499,0.0681269,96,44,8
0.0654,19,6,3360,0.0663822,122,51,20
0.0654,19,7,3393,0.0663706,87,38,11
0.0654,19,8,3304,0.0650547,69,29,11
0.0654,19,9,3123,0.0619717,54,20,14
0.0654,19,10,3149,0.061881,55,19,17
0.0654,19,11,3144,0.0621983,56,16,24
0.0654,19,12,3229,0.0637563,53,17,19
0.0654,19,13,3044,0.0602916,55,21,13
0.0654,19,14,3081,0.0609254,51,13,25
0.0654,19,15,2993,0.0585806,42,13,16
0.0654,19,16,3201,0.0634263,67,18,31
0.0654,19,17,3208,0.0629637,45,14,17
0.0654,19,18,3358,0.0652368,63,22,19
0.0654,19,19,2986,0.059117,63,19,25
0.0654,19,20,2937,0.0580274,69,26,17
0.0654,19,21,2803,0.0560107,53,13,27
0.0654,19,22,2781,0.0554758,54,18,18
0.0654,19,23,2727,0.0543682,60,16,28
0.0654,19,24,2607,0.05186,39,9,21
0.0654,19,25,2334,0.0462728,31,7,17
0.0654,19,26,2157,0.0428708,43,10,23
0.0654,19,27,2142,0.0425659,26,5,16
0.0654,19,28,1929,0.0379979,40,9,22
0.0654,19,29,1868,0.0373242,36,11,14
0.0654,19,30,1696,0.033539,19,4,11
0.0654,19,31,1556,0.0307449,11,1,9
0.0654,19,32,1513,0.0297928,20,4,12
0.0654,19,33,1422,0.0277117,17,3,11
0.0654,19,34,1318,0.0254234,11,1,9
0.0654,19,35,1184,0.0233181,16,1,14
0.0654,19,36,1079,0.0212168,18,0,18
0.0654,19,37,916,0.0181616,16,2,12
0.0654,19,38,729,0.0144775,12,1,10
0.0654,19,39,667,0.0130682,17,0,17
0.0654,19,40,578,0.011408,4,0,4
0.0654,19,41,522,0.0101663,9,0,9
0.0654,19,42,467,0.00895219,8,0,8
0.0654,19,43,427,0.00816943,3,0,3
0.0654,19,44,374,0.00714477,1,0,1
0.0654,19,45,330,0.00633349,1,0,1
0.0654,19,46,297,0.00570803,8,0,8
0.0654,19,47,271,0.00532207,0,0,0
0.0654,19,48,227,0.00448493,2,0,2
0.0654,19,49,185,0.00366511,2,0,2
0.0654,19,50,149,0.00288972,1,0,1
0.0654,19,51,117,0.00226349,1,0,1
0.0654,19,52,87,0.00167973,0,0,0
0.0654,19,53,71,0.0013865,2,0,2
0.0654,19,54,54,0.00105634,0,0,0
0.0654,19,55,42,0.000830433,0,0,0
0.0654,19,56,37,0.000726145,0,0,0
0.0654,19,57,23,0.000445288,0,0,0
0.0654,19,58,23,0.00044441,1,0,1
0.0654,19,59,29,0.000560777,5,0,5
0.0654,19,60,26,0.000504913,0,0,0
0.0654,19,61,22,0.000425746,0,0,0
0.0654,19,62,23,0.000447279,0,0,0
0.0654,19,63,12,0.000233037,2,0,2
0.0654,19,64,13,0.000252329,0,0,0
0.0654,19,65,14,0.000266393,0,0,0
0.0654,19,66,7,0.000136309,0,0,0
0.0654,19,67,3,5.78057e-05,0,0,0
0.0654,19,68,2,3.84025e-05,0,0,0
0.0654,19,69,1,1.92886e-05,0,0,0
0.0654,19,70,0,0.0,0,0,0
0.0694,0,0,3874,0.0755696,116,58,0
0.0694,0,1,3812,0.0744357,122,59,4
0.0694,0,2,3798,0.0749438,65,32,1
0.0694,0,3,3794,0.0736928,104,47,10
0.0694,0,4,3821,0.0746347,117,50,17
0.0694,0,5,3788,0.0754702,143,64,15
0.0694,0,6,3596,0.0711854,98,40,18
0.0694,0,7,3625,0.0708977,90,39,12
0.0694,0,8,3768,0.0741382,71,28,15
0.0694,0,9,4003,0.0781439,118,49,20
0.0694,0,10,4059,0.0801255,117,50,17
0.0694,0,11,4176,0.082608,109,49,11
0.0694,0,12,4198,0.0841924,83,39,5
0.0694,0,13,4408,0.0883084,85,34,17
0.0694,0,14,4266,0.0845288,103,41,21
0.0694,0,15,4329,0.0845937,62,25,12
0.0694,0,16,4309,0.0844074,65,24,17
0.0694,0,17,4330,0.0839147,49,17,15
0.0694,0,18,4377,0.0852054,91,39,13
0.0694,0,19,4402,0.0861448,88,33,22
0.0694,0,20,4448,0.0875143,82,29,24
0.0694,0,21,4388,0.086644,54,21,12
0.0694,0,22,4522,0.0889212,82,34,14
0.0694,0,23,4582,0.0897657,91,37,17
0.0694,0,24,4419,0.0882988,90,32,26
0.0694,0,25,4550,0.0903674,92,35,22
0.0694,0,26,4443,0.0881198,68,26,16
0.0694,0,27,4678,0.0910932,100,44,12
0.0694,0,28,4528,0.0897629,78,34,10
0.0694,0,29,4450,0.0879169,91,35,21
0.0694,0,30,4568,0.0917232,70,27,16
0.0694,0,31,4701,0.0928868,81,29,23
0.0694,0,32,4732,0.0931349,119,51,17
0.0694,0,33,4547,0.0905488,74,21,32
0.0694,0,34,4569,0.0926587,53,20,13
0.0694,0,35,4729,0.094001,89,39,11
0.0694,0,36,4663,0.0935294,65,27,11
0.0694,0,37,4695,0.0937537,68,26,16
0.0694,0,38,4824,0.0966075,60,21,18
0.0694,0,39,4844,0.0977204,49,19,11
0.0694,0,40,4713,0.0950738,102,41,20
0.0694,0,41,4710,0.0942075,41,12,17
0.0694,0,42,4814,0.0957058,75,29,17
0.0694,0,43,4844,0.0950512,56,22,12
0.0694,0,44,4881,0.0966764,64,27,10
0.0694,0,45,4836,0.0968207,99,42,15
0.0694,0,46,5082,0.101175,84,35,14
0.0694,0,47,4873,0.097765,67,28,11
0.0694,0,48,4919,0.0984233,75,28,19
0.0694,0,49,5004,0.10004,75,29,17
0.0694,0,50,5056,0.10189,72,28,16
0.0694,0,51,5021,0.101055,55,24,7
0.0694,0,52,4960,0.100344,89,39,11
0.0694,0,53,5146,0.102723,80,32,16
0.0694,0,54,5403,0.106648,96,40,16
0.0694,0,55,5803,0.113856,88,39,10
0.0694,0,56,5469,0.107535,90,40,10
0.0694,0,57,5759,0.112113,69,29,11
0.0694,0,58,5686,0.112385,66,30,6
0.0694,0,59,5549,0.1095,84,38,8
0.0694,0,60,5850,0.114356,71,31,9
0.0694,0,61,5916,0.118032,82,39,4
0.0694,0,62,6217,0.123294,91,37,17
0.0694,0,63,6410,0.127908,111,51,9
0.0694,0,64,6551,0.130063,115,52,11
0.0694,0,65,6861,0.136142,137,63,11
0.0694,0,66,7072,0.137609,100,48,4
0.0694,0,67,7136,0.14018,61,29,3
0.0694,0,68,7084,0.138376,98,47,4
0.0694,0,69,6989,0.137514,91,44,3
0.0694,0,70,7172,0.141471,120,59,2
0.0694,0,71,7274,0.143195,69,32,5
0.0694,0,72,7121,0.142062,103,50,3
0.0694,0,73,7336,0.143528,143,67,9
0.0694,0,74,7366,0.144324,77,37,3
0.0694,0,75,7580,0.147758,70,33,4
0.0694,0,76,7848,0.153102,106,53,0
0.0694,0,77,7900,0.154194,112,50,12
0.0694,0,78,8147,0.158483,109,52,5
0.0694,0,79,8110,0.159132,97,48,1
0.0694,0,80,8172,0.162595,106,50,6
0.0694,0,81,8399,0.168094,113,56,1
0.0694,0,82,8727,0.171144,103,51,1
0.0694,0,83,9087,0.17739,119,57,5
0.0694,0,84,9090,0.179744,82,40,2
0.0694,0,85,9240,0.182493,86,41,4
0.0694,0,86,8877,0.175192,80,39,2
0.0694,0,87,8705,0.172008,109,54,1
0.0694,0,88,9234,0.179944,123,60,3
0.0694,0,89,9242,0.182526,122,58,6
0.0694,0,90,9217,0.183299,128,63,2
0.0694,0,91,9854,0.193185,82,38,6
0.0694,0,92,10054,0.196298,134,63,8
0.0694,0,93,10026,0.198842,103,48,7
0.0694,0,94,10313,0.203396,91,43,5
0.0694,0,95,10582,0.206293,146,71,4
0.0694,0,96,10680,0.206712,138,68,2
0.0694,0,97,11079,0.21229,82,41,0
0.0694,0,98,11324,0.214811,70,35,0
0.0694,0,99,11468,0.22064,97,48,1
0.0694,0,100,11705,0.225643,121,59,3
0.0694,1,0,3616,0.0683787,104,52,0
0.0694,1,1,3563,0.0685614,86,42,2
0.0694,1,2,3615,0.070156,70,33,4
0.0694,1,3,3579,0.0703475,134,60,14
0.0694,1,4,3340,0.0661229,119,55,9
0.0694,1,5,3542,0.0692148,121,48,25
0.0694,1,6,3537,0.0699953,82,31,20
0.0694,1,7,3643,0.0708534,93,37,19
0.0694,1,8,3608,0.0706481,65,27,11
0.0694,1,9,3627,0.0711093,54,21,12
0.0694,1,10,3563,0.0697342,93,41,11
0.0694,1,11,3757,0.0726861,88,40,8
0.0694,1,12,3580,0.070793,73,23,27
0.0694,1,13,3766,0.0746008,62,24,14
0.0694,1,14,3816,0.074146,72,28,16
0.0694,1,15,3771,0.0735346,52,19,14
0.0694,1,16,3832,0.0746135,96,36,24
0.0694,1,17,3841,0.0755418,64,25,14
0.0694,1,18,3681,0.0732566,78,26,26
0.0694,1,19,3678,0.0732319,70,29,12
0.0694,1,20,3920,0.0775685,75,30,15
0.0694,1,21,4032,0.080258,78,28,22
0.0694,1,22,3877,0.0766296,76,26,24
0.0694,1,23,3832,0.0767382,70,26,18
0.0694,1,24,3986,0.0791784,91,34,23
0.0694,1,25,3925,0.0787963,90,35,20
0.0694,1,26,3838,0.0776263,57,23,11
0.0694,1,27,4127,0.0807316,81,38,5
0.0694,1,28,4268,0.084238,48,14,20
0.0694,1,29,4302,0.085013,72,27,18
0.0694,1,30,4187,0.0831942,59,25,9
0.0694,1,31,4190,0.0820121,57,24,9
0.0694,1,32,4391,0.0871957,79,30,19
0.0694,1,33,4488,0.0889911,96,38,20
0.0694,1,34,4534,0.0876542,68,29,10
0.0694,1,35,4476,0.0881311,59,21,17
0.0694,1,36,4520,0.0905884,65,24,17
0.0694,1,37,4650,0.090998,102,38,26
0.0694,1,38,4439,0.0874714,97,40,17
0.0694,1,39,4697,0.0928408,76,26,24
0.0694,1,40,4735,0.0926143,99,40,19
0.0694,1,41,4662,0.0919237,78,30,18
0.0694,1,42,4700,0.0937151,70,29,12
0.0694,1,43,4604,0.0920653,79,35,9
0.0694,1,44,4664,0.0937186,56,24,8
0.0694,1,45,4629,0.0923399,55,22,11
0.0694,1,46,4625,0.0905301,115,53,9
0.0694,1,47,4660,0.0915485,103,44,15
0.0694,1,48,4697,0.092654,55,19,17
0.0694,1,49,4786,0.0944133,79,32,15
0.0694,1,50,5082,0.0997057,81,35,11
0.0694,1,51,5138,0.100923,78,34,10
0.0694,1,52,5067,0.100126,94,42,10
0.0694,1,53,4890,0.096564,99,45,9
0.0694,1,54,5155,0.102673,71,29,13
0.0694,1,55,5444,0.107089,86,35,16
0.0694,1,56,5521,0.108374,79,33,13
0.0694,1,57,5588,0.110339,52,20,12
0.0694,1,58,5593,0.108602,70,30,10
0.0694,1,59,5664,0.11075,134,62,10
0.0694,1,60,5702,0.113157,89,40,9
0.0694,1,61,5773,0.114312,81,34,13
0.0694,1,62,5726,0.113629,85,38,9
0.0694,1,63,5791,0.115732,89,40,9
0.0694,1,64,5846,0.116594,90,39,12
0.0694,1,65,6019,0.118293,100,45,10
0.0694,1,66,6102,0.11898,109,47,15
0.0694,1,67,6382,0.124887,85,37,11
0.0694,1,68,6464,0.127204,88,37,14
0.0694,1,69,6605,0.130771,120,50,20
0.0694,1,70,6597,0.13154,86,37,12
0.0694,1,71,6844,0.135605,140,68,4
0.0694,1,72,6887,0.135172,113,54,5
0.0694,1,73,6960,0.135509,117,53,11
0.0694,1,74,7229,0.142494,111,53,5
0.0694,1,75,7169,0.143524,111,52,7
0.0694,1,76,7253,0.145043,151,70,11
0.0694,1,77,7754,0.152957,137,67,3
0.0694,1,78,7599,0.149404,107,52,3
0.0694,1,79,7644,0.150787,127,62,3
0.0694,1,80,7701,0.150475,81,38,5
0.0694,1,81,7839,0.155505,125,60,5
0.0694,1,82,8140,0.162151,87,38,11
0.0694,1,83,8144,0.159586,115,55,5
0.0694,1,84,8183,0.161286,116,57,2
0.0694,1,85,8100,0.160746,142,68,6
0.0694,1,86,8308,0.162139,95,45,5
0.0694,1,87,8345,0.161794,91,44,3
0.0694,1,88,8680,0.167354,63,28,7
0.0694,1,89,8303,0.159753,109,52,5
0.0694,1,90,8684,0.167561,97,46,5
0.0694,1,91,8605,0.166024,97,46,5
0.0694,1,92,8745,0.169431,86,42,2
0.0694,1,93,8929,0.174852,119,59,1
0.0694,1,94,8819,0.174357,75,37,1
0.0694,1,95,9226,0.180449,102,50,2
0.0694,1,96,9321,0.183196,162,80,2
0.0694,1,97,9265,0.184893,111,55,1
0.0694,1,98,9267,0.186174,134,64,6
0.0694,1,99,9759,0.194581,104,52,0
0.0694,1,100,10157,0.201584,137,67,3
0.0694,2,0,3530,0.0677101,82,41,0
0.0694,2,1,3719,0.0718453,90,43,4
0.0694,2,2,3730,0.0731,90,41,8
0.0694,2,3,3372,0.0667274,75,33,9
0.0694,2,4,3527,0.0698195,113,50,13
0.0694,2,5,3515,0.069354,82,35,12
0.0694,2,6,3459,0.0682814,80,34,12
0.0694,2,7,3516,0.0688979,62,22,18
0.0694,2,8,3516,0.0689142,111,50,11
0.0694,2,9,3578,0.0698965,90,34,22
0.0694,2,10,3503,0.0700012,90,35,20
0.0694,2,11,3477,0.0699654,72,30,12
