a,replicate,gen,overall_d_count, overall_d_rate, windowed_d_count, windowed_dd_count, windowed_dwt_count, windowed_drive_rate
0.0654,14,25,2978,0.0593487,47,13,21,0.51087
0.0654,14,26,2921,0.0574435,65,19,27,0.550847
0.0654,14,27,2877,0.0562837,66,25,16,0.673469
0.0654,14,28,2578,0.051328,35,11,13,0.460526
0.0654,14,29,2456,0.0490004,63,22,19,0.492188
0.0654,14,30,2395,0.0475822,55,21,13,0.518868
0.0654,14,31,2184,0.04296,47,11,25,0.412281
0.0654,14,32,2195,0.0428243,39,7,25,0.367925
0.0654,14,33,2039,0.0401916,25,5,15,0.304878
0.0654,14,34,1847,0.0366832,39,5,29,0.382353
0.0654,14,35,1739,0.0348065,32,7,18,0.355556
0.0654,14,36,1609,0.0319576,30,8,14,0.263158
0.0654,14,37,1607,0.0315444,26,3,20,0.220339
0.0654,14,38,1445,0.0285021,17,2,13,0.25
0.0654,14,39,1201,0.0239338,35,12,11,0.364583
0.0654,14,40,1074,0.02148,23,3,17,0.25
0.0654,14,41,1023,0.0202566,22,2,18,0.23913
0.0654,14,42,870,0.0174063,15,1,13,0.159574
0.0654,14,43,801,0.0158992,14,1,12,0.14
0.0654,14,44,717,0.0141857,9,0,9,0.0918367
0.0654,14,45,567,0.0111601,10,0,10,0.147059
0.0654,14,46,484,0.00948908,17,3,11,0.144068
0.0654,14,47,449,0.00871269,10,0,10,0.0961538
0.0654,14,48,341,0.00667267,3,1,1,0.0267857
0.0654,14,49,305,0.00591039,2,0,2,0.03125
0.0654,14,50,306,0.00590301,0,0,0,0.0
0.0654,14,51,254,0.00493434,8,1,6,0.0769231
0.0654,14,52,234,0.00456354,7,0,7,0.0714286
0.0654,14,53,191,0.00368285,4,0,4,0.0392157
0.0654,14,54,166,0.00316625,3,0,3,0.0375
0.0654,14,55,133,0.00257602,5,0,5,0.0480769
0.0654,14,56,97,0.00187839,4,0,4,0.0350877
0.0654,14,57,88,0.0017098,6,0,6,0.0666667
0.0654,14,58,87,0.00168025,2,0,2,0.0232558
0.0654,14,59,90,0.00173879,0,0,0,0.0
0.0654,14,60,83,0.00163033,1,0,1,0.0125
0.0654,14,61,76,0.00147682,0,0,0,0.0
0.0654,14,62,84,0.00164732,2,0,2,0.0196078
0.0654,14,63,75,0.00143959,2,0,2,0.0172414
